ID;StartTime;Path
5985;2017-10-23 08:57:00;A(12):(0):B1(5):(94):C(95):(136):D1(76);A:B1:C:D1
5986;2017-03-01 18:43:00;A(63):(5):B1(14):(1):C(109):(88):D1(24);A:B1:C:D1
5987;2017-04-07 08:58:00;A(2):(10):B1(6):(50):C(121):(996):D1(5);A:B1:C:D1
5988;2017-10-21 03:09:00;A(103):(0):B1(6):(134):C(6):(330):D1(24);A:B1:C:D1
5989;2017-01-13 20:51:00;A(55):(2):B1(27):(352):C(302):(392):D1(179);A:B1:C:D1
5990;2017-05-20 20:13:00;A(181):(3):B1(14):(58):C(118):(68):D1(81);A:B1:C:D1
5991;2017-05-30 00:45:00;A(48):(8):B1(1):(95):C(132):(209):D1(29);A:B1:C:D1
5992;2017-02-19 01:55:00;A(41):(21):B1(66):(5):C(102):(46):D1(34);A:B1:C:D1
5993;2017-10-14 13:17:00;A(119):(20):B1(3):(420):C(38):(7):D1(4);A:B1:C:D1
5994;2017-07-10 04:28:00;A(16):(18):B1(4):(157):C(150):(45):D1(39);A:B1:C:D1
5995;2017-05-30 17:34:00;A(40):(23):B1(17):(57):C(1):(80):D1(14);A:B1:C:D1
5996;2018-03-03 10:44:00;A(9):(19):B1(49):(17):C(8):(55):D1(3);A:B1:C:D1
5997;2017-03-20 18:05:00;A(25):(6):B1(63):(265):C(288):(17):D1(120);A:B1:C:D1
5998;2017-04-10 08:25:00;A(32):(1):B1(12):(67):C(196):(310):D1(26);A:B1:C:D1
5999;2017-11-18 09:17:00;A(46):(47):B1(29):(70):C(192):(471):D1(62);A:B1:C:D1
6000;2017-01-30 14:02:00;A(13):(13):B1(7):(45):C(51):(389):D1(22);A:B1:C:D1
6001;2017-03-03 21:18:00;A(147):(8):B1(16):(501):C(418):(53):D1(59);A:B1:C:D1
6002;2017-08-05 13:40:00;A(126):(3):B1(27):(89):C(14):(2):D1(38);A:B1:C:D1
6003;2017-07-21 18:16:00;A(80):(7):B1(9):(140):C(100):(25):D1(12);A:B1:C:D1
6004;2017-05-18 11:46:00;A(7):(4):B1(45):(40):C(154):(6):D1(9);A:B1:C:D1
6005;2017-02-12 13:29:00;A(7):(2):B1(13):(1):C(487):(561):D1(6);A:B1:C:D1
6006;2017-02-09 20:03:00;A(103):(42):B1(31):(167):C(219):(100):D1(18);A:B1:C:D1
6007;2017-08-22 01:20:00;A(7):(23):B2(3):(74):C(9):(297):D1(68);A:B2:C:D1
6008;2017-03-28 03:38:00;A(160):(11):B1(17):(4):C(85):(7):D1(14);A:B1:C:D1
6009;2017-06-02 05:05:00;A(13):(4):B1(29):(86):C(54):(434):D1(16);A:B1:C:D1
6010;2017-02-13 15:04:00;A(19):(14):B1(13):(124):C(61):(62):D1(6);A:B1:C:D1
6011;2017-02-12 04:16:00;A(61):(13):B1(21):(158):C(45):(211):D1(44);A:B1:C:D1
6012;2017-08-30 19:13:00;A(56):(10):B1(7):(28):C(473):(346):D1(46);A:B1:C:D1
6013;2017-10-17 17:56:00;A(0):(41):B1(25):(409):C(138):(53):D1(9);A:B1:C:D1
6014;2017-08-02 10:24:00;A(29):(12):B1(15):(199):C(46):(186):D1(37);A:B1:C:D1
6015;2017-01-20 16:32:00;A(113):(3):B1(8):(99):C(72):(169):D1(3);A:B1:C:D1
6016;2017-09-20 05:42:00;A(19):(5):B1(0):(73):C(161):(552):D1(11);A:B1:C:D1
6017;2017-01-24 15:46:00;A(122):(14):B1(7):(237):C(3):(1036):D1(11);A:B1:C:D1
6018;2017-03-31 20:35:00;A(33):(6):B1(95):(127):C(256):(91):D1(87);A:B1:C:D1
6019;2019-03-19 07:15:00;A(5):(2):B1(31):(181):C(34):(467):D1(16);A:B1:C:D1
6020;2017-06-09 15:14:00;A(12):(6):B1(7):(101):C(104):(157):D1(49);A:B1:C:D1
6021;2017-03-21 02:48:00;A(31):(17):B1(2):(197):C(82):(7):D1(44);A:B1:C:D1
6022;2017-11-09 03:48:00;A(27):(6):B1(5):(65):C(8):(208):D1(28);A:B1:C:D1
6023;2017-06-13 11:06:00;A(59):(5):B1(6):(78):C(188):(74):D1(117);A:B1:C:D1
6024;2018-04-16 01:03:00;A(97):(22):B1(38):(24):C(10):(98):D1(8);A:B1:C:D1
6025;2017-11-02 02:17:00;A(27):(9):B1(27):(23):C(39):(275):D1(13);A:B1:C:D1
6026;2017-01-09 15:20:00;A(25):(15):B1(33):(44):C(39):(120):D1(25);A:B1:C:D1
6027;2017-01-06 11:24:00;A(54):(8):B1(3):(230):C(21):(165):D1(27);A:B1:C:D1
6028;2017-01-07 03:41:00;A(25):(6):B1(7):(81):C(59):(195):D1(44);A:B1:C:D1
6029;2017-02-19 23:00:00;A(103):(4):B1(11):(110):C(92):(292):D1(12);A:B1:C:D1
6030;2018-04-07 11:54:00;A(196):(2):B1(19):(312):C(45):(90):D1(45);A:B1:C:D1
6031;2018-04-21 19:43:00;A(21):(4):B1(8):(10):C(182):(27):D1(55);A:B1:C:D1
6032;2017-06-17 23:55:00;A(229):(8):B1(63):(129):C(332):(855):D1(65);A:B1:C:D1
6033;2018-11-24 10:10:00;A(153):(2):B1(20):(103):C(114):(307):D1(26);A:B1:C:D1
6034;2017-01-08 22:37:00;A(54):(3):B1(3):(137):C(51):(62):D1(37);A:B1:C:D1
6035;2017-01-28 00:17:00;A(140):(7):B1(60):(17):C(223):(500):D1(21);A:B1:C:D1
6036;2017-11-09 04:53:00;A(25):(12):B1(10):(349):C(223):(7):D1(40);A:B1:C:D1
6037;2018-05-21 01:20:00;A(66):(0):B1(20):(188):C(275):(368):D1(3);A:B1:C:D1
6038;2017-08-20 23:52:00;A(0):(12):B1(11):(96):C(566):(216):D1(8);A:B1:C:D1
6039;2017-08-15 01:38:00;A(24):(52):B1(36):(17):C(15):(41):D1(91);A:B1:C:D1
6040;2017-04-23 08:04:00;A(29):(1):B1(10):(55):C(24):(409):D1(1);A:B1:C:D1
6041;2017-07-21 18:14:00;A(45):(0):B1(0):(505):C(292):(119):D1(43);A:B1:C:D1
6042;2017-02-18 08:05:00;A(122):(26):B1(13):(99):C(76):(63):D1(10);A:B1:C:D1
6043;2017-07-12 03:56:00;A(46):(21):B1(16):(325):C(104):(165):D1(11);A:B1:C:D1
6044;2018-04-07 14:28:00;A(2):(7):B1(26):(384):C(347):(403):D1(11);A:B1:C:D1
6045;2017-03-25 15:09:00;A(10):(30):B1(20):(104):C(58):(143):D1(2);A:B1:C:D1
6046;2017-05-17 01:06:00;A(84):(10):B1(13):(8):C(51):(424):D1(15);A:B1:C:D1
6047;2017-04-13 11:33:00;A(21):(35):B1(4):(92):C(51):(394):D1(17);A:B1:C:D1
6048;2017-06-26 03:36:00;A(204):(18):B1(27):(6):C(41):(104):D1(30);A:B1:C:D1
6049;2017-02-15 20:36:00;A(0):(5):B1(30):(252):C(179):(1071):D1(0);A:B1:C:D1
6050;2017-01-01 13:17:00;A(191):(9):B1(34):(9):C(82):(875):D1(17);A:B1:C:D1
6051;2017-02-13 10:08:00;A(59):(26):B1(4):(21):C(67):(88):D1(63);A:B1:C:D1
6052;2017-04-09 10:47:00;A(270):(27):B1(3):(77):C(172):(622):D1(68);A:B1:C:D1
6053;2017-09-07 06:54:00;A(36):(5):B1(1):(34):C(5):(26):D1(4);A:B1:C:D1
6054;2017-01-18 18:35:00;A(163):(9):B1(16):(67):C(48):(321):D1(30);A:B1:C:D1
6055;2018-01-12 23:45:00;A(102):(1):B1(48):(107):C(114):(42):D1(35);A:B1:C:D1
6056;2017-05-30 05:36:00;A(87):(6):B1(28):(127):C(204):(192):D1(36);A:B1:C:D1
6057;2017-04-28 18:39:00;A(41):(5):B1(2):(155):C(143):(1242):D1(39);A:B1:C:D1
6058;2018-03-09 05:26:00;A(76):(11):B1(8):(463):C(69):(433):D2(13);A:B1:C:D2
6059;2017-05-28 15:32:00;A(38):(27):B1(2):(100):C(50):(687):D1(9);A:B1:C:D1
6060;2017-01-07 20:08:00;A(112):(2):B1(8):(19):C(203):(763):D1(38);A:B1:C:D1
6061;2017-04-30 20:45:00;A(62):(26):B1(29):(736):C(207):(268):D1(11);A:B1:C:D1
6062;2019-04-19 19:53:00;A(20):(16):B1(8):(48):C(28):(42):D1(12);A:B1:C:D1
6063;2017-03-08 23:53:00;A(4):(12):B1(5):(29):C(50):(379):D1(6);A:B1:C:D1
6064;2017-06-12 01:53:00;A(34):(2):B1(31):(32):C(13):(22):D1(27);A:B1:C:D1
6065;2017-07-01 05:51:00;A(13):(28):B1(29):(72):C(71):(395):D1(97);A:B1:C:D1
6066;2017-03-15 16:32:00;A(23):(4):B1(3):(178):C(182):(216):D1(14);A:B1:C:D1
6067;2017-02-12 05:19:00;A(11):(2):B1(16):(45):C(8):(796):D1(21);A:B1:C:D1
6068;2017-01-30 21:13:00;A(49):(7):B1(26):(316):C(115):(583):D1(33);A:B1:C:D1
6069;2018-02-25 23:29:00;A(14):(7):B1(4):(139):C(34):(171):D1(1);A:B1:C:D1
6070;2017-09-01 23:56:00;A(17):(20):B1(51):(81):C(131):(467):D1(1);A:B1:C:D1
6071;2017-04-11 17:38:00;A(27):(16):B1(15):(92):C(23):(212):D1(48);A:B1:C:D1
6072;2017-02-07 15:38:00;A(13):(10):B1(94):(6):C(5):(373):D1(71);A:B1:C:D1
6073;2017-03-09 12:02:00;A(82):(12):B1(24):(164):C(307):(604):D1(33);A:B1:C:D1
6074;2017-03-18 20:09:00;A(28):(2):B1(8):(3):C(17):(39):D1(19);A:B1:C:D1
6075;2017-08-08 09:43:00;A(119):(4):B1(8):(169):C(62):(235):D1(140);A:B1:C:D1
6076;2017-05-07 17:05:00;A(30):(1):B1(7):(108):C(36):(987):D1(4);A:B1:C:D1
6077;2018-11-23 00:19:00;A(138):(9):B1(38):(100):C(281):(72):D1(33);A:B1:C:D1
6078;2017-03-06 04:23:00;A(32):(16):B1(42):(18):C(126):(201):D1(4);A:B1:C:D1
6079;2017-07-15 02:04:00;A(8):(14):B1(15):(22):C(389):(72):D1(8);A:B1:C:D1
6080;2017-06-10 18:54:00;A(39):(30):B1(5):(75):C(154):(59):D1(40);A:B1:C:D1
6081;2017-05-15 14:11:00;A(31):(2):B1(2):(87):C(9):(200):D1(3);A:B1:C:D1
6082;2017-04-09 10:31:00;A(70):(15):B1(21):(6):C(72):(65):D1(3);A:B1:C:D1
6083;2017-10-07 20:36:00;A(12):(21):B1(7):(110):C(384):(922):D1(22);A:B1:C:D1
6084;2017-01-27 18:08:00;A(22):(1):B1(0):(62):C(2):(160):D1(21);A:B1:C:D1
6085;2017-02-25 22:26:00;A(89):(15):B1(55):(48):C(4):(23):D1(97);A:B1:C:D1
6086;2017-09-11 19:10:00;A(36):(8):B1(9):(33):C(160):(398):D2(19);A:B1:C:D2
6087;2017-08-17 18:30:00;A(340):(8):B1(18):(120):C(15):(110):D1(23);A:B1:C:D1
6088;2017-07-05 11:44:00;A(40):(1):B1(5):(209):C(249):(13):D1(31);A:B1:C:D1
6089;2017-02-13 02:09:00;A(7):(6):B1(4):(46):C(155):(121):D1(10);A:B1:C:D1
6090;2017-02-28 01:04:00;A(54):(0):B1(7):(250):C(58):(672):D1(13);A:B1:C:D1
6091;2017-02-08 08:30:00;A(24):(0):B1(0):(21):C(110):(383):D1(5);A:B1:C:D1
6092;2017-10-29 01:00:00;A(45):(3):B1(46):(49):C(169):(604):D1(19);A:B1:C:D1
6093;2017-01-10 15:14:00;A(79):(10):B1(12):(49):C(100):(99):D1(18);A:B1:C:D1
6094;2017-02-23 19:29:00;A(19):(15):B1(39):(85):C(7):(664):D1(19);A:B1:C:D1
6095;2017-01-08 17:39:00;A(66):(7):B1(14):(280):C(52):(26):D1(11);A:B1:C:D1
6096;2017-05-02 03:00:00;A(15):(8):B1(19):(235):C(162):(30):D1(1);A:B1:C:D1
6097;2017-01-07 17:07:00;A(136):(13):B1(8):(30):C(15):(971):D1(9);A:B1:C:D1
6098;2017-06-16 14:37:00;A(1):(9):B1(11):(206):C(23):(224):D1(96);A:B1:C:D1
6099;2017-08-25 22:39:00;A(20):(14):B1(35):(4):C(181):(353):D1(0);A:B1:C:D1
6100;2017-04-08 22:44:00;A(106):(4):B1(16):(59):C(58):(330):D1(98);A:B1:C:D1
6101;2017-06-29 08:05:00;A(32):(1):B1(31):(26):C(350):(431):D1(3);A:B1:C:D1
6102;2017-12-07 07:53:00;A(19):(2):B1(13):(63):C(39):(349):D1(37);A:B1:C:D1
6103;2018-04-30 04:39:00;A(54):(7):B1(66):(255):C(258):(201):D1(22);A:B1:C:D1
6104;2017-04-25 10:57:00;A(32):(2):B1(30):(90):C(338):(211):D1(41);A:B1:C:D1
6105;2017-03-29 09:04:00;A(79):(16):B1(42):(392):C(136):(123):D1(6);A:B1:C:D1
6106;2017-12-01 15:00:00;A(33):(16):B1(16):(95):C(116):(250):D1(2);A:B1:C:D1
6107;2017-04-01 17:46:00;A(331):(5):B1(3):(168):C(114):(712):D1(15);A:B1:C:D1
6108;2017-10-17 16:53:00;A(79):(5):B1(3):(149):C(111):(635):D1(66);A:B1:C:D1
6109;2017-02-09 05:24:00;A(43):(1):B1(49):(292):C(60):(270):D1(3);A:B1:C:D1
6110;2017-07-25 07:49:00;A(118):(18):B1(20):(268):C(142):(19):D1(12);A:B1:C:D1
6111;2017-06-29 07:57:00;A(4):(5):B1(13):(80):C(175):(81):D1(6);A:B1:C:D1
6112;2017-10-10 14:17:00;A(168):(0):B1(26):(23):C(19):(87):D1(1);A:B1:C:D1
6113;2017-06-14 02:31:00;A(0):(2):B1(47):(67):C(38):(669):D1(18);A:B1:C:D1
6114;2017-01-24 01:32:00;A(84):(9):B1(1):(268):C(125):(206):D1(6);A:B1:C:D1
6115;2018-06-27 00:25:00;A(55):(0):B1(67):(28):C(346):(103):D1(18);A:B1:C:D1
6116;2017-08-24 13:58:00;A(112):(1):B1(19):(100):C(257):(32):D1(2);A:B1:C:D1
6117;2018-03-31 13:16:00;A(12):(12):B1(8):(331):C(42):(28):D1(28);A:B1:C:D1
6118;2017-02-20 11:18:00;A(30):(21):B1(8):(37):C(103):(17):D1(55);A:B1:C:D1
6119;2017-02-08 07:36:00;A(15):(15):B1(45):(42):C(126):(25):D1(11);A:B1:C:D1
6120;2017-04-19 23:54:00;A(363):(11):B1(4):(394):C(86):(111):D1(0);A:B1:C:D1
6121;2017-01-23 19:12:00;A(57):(10):B2(22):(45):C(19):(114):D1(29);A:B2:C:D1
6122;2017-06-15 20:43:00;A(81):(4):B1(13):(36):C(93):(46):D1(8);A:B1:C:D1
6123;2017-10-06 07:56:00;A(80):(23):B1(34):(20):C(59):(185):D1(16);A:B1:C:D1
6124;2017-03-10 03:05:00;A(27):(16):B1(58):(70):C(135):(872):D1(21);A:B1:C:D1
6125;2017-02-02 07:45:00;A(3):(3):B1(56):(288):C(31):(35):D1(49);A:B1:C:D1
6126;2018-02-22 11:15:00;A(92):(13):B1(19):(79):C(44):(1047):D1(33);A:B1:C:D1
6127;2017-07-29 21:49:00;A(13):(4):B1(66):(132):C(109):(122):D1(10);A:B1:C:D1
6128;2017-06-04 16:49:00;A(27):(17):B1(15):(348):C(189):(15):D1(21);A:B1:C:D1
6129;2018-01-13 07:36:00;A(95):(17):B1(20):(164):C(53):(431):D1(4);A:B1:C:D1
6130;2017-01-16 07:39:00;A(29):(1):B1(13):(27):C(36):(86):D1(32);A:B1:C:D1
6131;2017-02-25 05:18:00;A(17):(14):B1(5):(11):C(53):(754):D1(28);A:B1:C:D1
6132;2017-05-20 02:29:00;A(108):(2):B1(40):(184):C(175):(189):D1(15);A:B1:C:D1
6133;2017-03-30 06:06:00;A(206):(2):B1(10):(27):C(93):(9):D1(47);A:B1:C:D1
6134;2019-03-28 03:27:00;A(10):(11):B1(31):(2):C(22):(7):D1(27);A:B1:C:D1
6135;2017-03-05 16:04:00;A(138):(1):B1(8):(214):C(185):(88):D1(3);A:B1:C:D1
6136;2017-01-29 15:13:00;A(28):(5):B1(55):(93):C(132):(118):D1(6);A:B1:C:D1
6137;2017-03-07 18:10:00;A(6):(18):B1(29):(95):C(312):(434):D1(9);A:B1:C:D1
6138;2017-02-22 05:03:00;A(1):(2):B1(15):(77):C(22):(73):D1(51);A:B1:C:D1
6139;2017-05-07 21:05:00;A(62):(16):B1(33):(189):C(324):(125):D1(29);A:B1:C:D1
6140;2017-04-06 11:04:00;A(25):(5):B1(1):(31):C(72):(44):D1(1);A:B1:C:D1
6141;2017-07-06 07:31:00;A(38):(6):B1(0):(254):C(47):(188):D1(1);A:B1:C:D1
6142;2017-03-23 03:11:00;A(49):(10):B1(10):(333):C(32):(486):D1(17);A:B1:C:D1
6143;2018-06-09 14:49:00;A(130):(13):B1(9):(20):C(13):(369):D1(1);A:B1:C:D1
6144;2018-03-24 10:56:00;A(16):(1):B1(9):(95):C(155):(256):D1(23);A:B1:C:D1
6145;2017-03-29 12:57:00;A(140):(17):B1(36):(43):C(121):(419):D1(36);A:B1:C:D1
6146;2017-11-22 13:31:00;A(73):(7):B1(0):(204):C(16):(1704):D1(4);A:B1:C:D1
6147;2019-04-21 18:50:00;A(20):(4):B1(16):(305):C(3):(435):D1(30);A:B1:C:D1
6148;2018-08-11 05:48:00;A(120):(49):B1(13):(38):C(109):(257):D1(78);A:B1:C:D1
6149;2017-01-06 02:38:00;A(14):(29):B1(10):(275):C(8):(26):D2(6);A:B1:C:D2
6150;2017-07-17 22:38:00;A(54):(22):B1(1):(12):C(96):(298):D1(10);A:B1:C:D1
6151;2017-03-04 14:13:00;A(30):(81):B1(1):(76):C(121):(103):D1(32);A:B1:C:D1
6152;2017-05-15 06:15:00;A(202):(25):B1(32):(59):C(3):(253):D1(10);A:B1:C:D1
6153;2017-09-22 21:00:00;A(35):(1):B1(26):(373):C(0):(954):D1(78);A:B1:C:D1
6154;2017-02-09 05:24:00;A(6):(11):B1(40):(623):C(114):(1071):D1(3);A:B1:C:D1
6155;2017-08-27 01:01:00;A(101):(8):B1(38):(93):C(231):(60):D1(1);A:B1:C:D1
6156;2017-06-19 11:44:00;A(203):(9):B1(10):(208):C(94):(283):D1(99);A:B1:C:D1
6157;2018-11-12 11:03:00;A(1):(12):B1(32):(206):C(19):(342):D1(6);A:B1:C:D1
6158;2017-09-24 13:18:00;A(102):(8):B1(50):(19):C(103):(22):D1(47);A:B1:C:D1
6159;2017-02-02 08:48:00;A(55):(26):B1(71):(17):C(14):(26):D1(1);A:B1:C:D1
6160;2017-02-24 04:15:00;A(118):(1):B1(45):(197):C(146):(251):D1(40);A:B1:C:D1
6161;2017-06-29 19:04:00;A(63):(2):B1(33):(33):C(2):(19):D1(87);A:B1:C:D1
6162;2017-02-18 00:04:00;A(25):(2):B1(10):(155):C(297):(182):D1(71);A:B1:C:D1
6163;2017-05-05 02:31:00;A(31):(1):B1(1):(202):C(116):(33):D1(10);A:B1:C:D1
6164;2017-02-26 10:30:00;A(17):(18):B1(26):(52):C(15):(13):D1(0);A:B1:C:D1
6165;2017-02-02 10:31:00;A(34):(23):B1(11):(51):C(761):(1128):D1(37);A:B1:C:D1
6166;2017-03-18 02:49:00;A(6):(9):B1(26):(148):C(44):(475):D1(4);A:B1:C:D1
6167;2017-05-17 17:58:00;A(42):(6):B1(0):(25):C(25):(67):D1(3);A:B1:C:D1
6168;2017-04-21 12:38:00;A(18):(10):B1(5):(183):C(76):(139):D1(26);A:B1:C:D1
6169;2017-12-14 07:50:00;A(13):(10):B1(3):(183):C(13):(476):D1(11);A:B1:C:D1
6170;2019-04-21 01:56:00;A(2):(5):B1(2):(187):C(98):(52):D1(27);A:B1:C:D1
6171;2017-01-07 17:49:00;A(62):(4):B1(15):(168):C(10):(785):D1(11);A:B1:C:D1
6172;2017-04-01 17:45:00;A(43):(17):B1(24):(197):C(19):(792):D1(46);A:B1:C:D1
6173;2017-08-17 17:51:00;A(53):(11):B1(0):(79):C(7):(216):D1(16);A:B1:C:D1
6174;2017-04-07 23:13:00;A(0):(33):B1(15):(168):C(5):(334):D1(26);A:B1:C:D1
6175;2017-01-31 10:08:00;A(10):(3):B1(19):(127):C(130):(80):D1(57);A:B1:C:D1
6176;2017-01-28 02:18:00;A(65):(25):B1(3):(322):C(81):(354):D1(29);A:B1:C:D1
6177;2017-06-11 15:19:00;A(109):(23):B1(16):(392):C(249):(266):D1(35);A:B1:C:D1
6178;2017-03-10 18:20:00;A(145):(4):B1(52):(123):C(322):(830):D1(15);A:B1:C:D1
6179;2017-12-22 19:22:00;A(32):(1):B1(7):(53):C(148):(54):D1(5);A:B1:C:D1
6180;2018-03-08 09:09:00;A(83):(3):B1(1):(95):C(42):(164):D1(4);A:B1:C:D1
6181;2017-03-11 15:15:00;A(18):(12):B1(22):(341):C(161):(544):D1(66);A:B1:C:D1
6182;2017-05-27 22:08:00;A(13):(2):B1(52):(84):C(53):(64):D1(4);A:B1:C:D1
6183;2017-11-04 22:48:00;A(50):(40):B1(36):(37):C(221):(46):D1(18);A:B1:C:D1
6184;2017-03-03 22:59:00;A(127):(7):B1(49):(71):C(3):(406):D1(44);A:B1:C:D1
6185;2017-10-08 12:43:00;A(78):(13):B1(97):(38):C(68):(538):D1(74);A:B1:C:D1
6186;2017-06-06 18:14:00;A(17):(2):B1(34):(88):C(8):(1081):D1(47);A:B1:C:D1
6187;2017-02-12 01:10:00;A(117):(19):B1(32):(12):C(469):(44):D1(30);A:B1:C:D1
6188;2017-03-17 13:59:00;A(8):(4):B1(40):(169):C(261):(324):D1(23);A:B1:C:D1
6189;2017-02-11 06:23:00;A(5):(5):B1(6):(74):C(90):(16):D1(19);A:B1:C:D1
6190;2018-09-17 07:09:00;A(110):(11):B1(23):(197):C(128):(100):D1(45);A:B1:C:D1
6191;2017-01-05 21:04:00;A(9):(4):B1(44):(37):C(6):(398):D1(75);A:B1:C:D1
6192;2018-06-01 03:08:00;A(44):(9):B1(32):(498):C(97):(55):D1(39);A:B1:C:D1
6193;2017-03-22 09:46:00;A(15):(1):B1(50):(120):C(73):(94):D1(29);A:B1:C:D1
6194;2017-01-15 23:09:00;A(19):(9):B1(120):(168):C(71):(304):D1(17);A:B1:C:D1
6195;2017-01-03 01:40:00;A(35):(0):B1(36):(139):C(56):(130):D1(29);A:B1:C:D1
6196;2017-04-26 20:58:00;A(46):(9):B1(31):(75):C(6):(230):D1(14);A:B1:C:D1
6197;2017-12-22 19:24:00;A(18):(32):B1(12):(5):C(189):(300):D1(7);A:B1:C:D1
6198;2017-08-29 20:01:00;A(159):(33):B1(29):(137):C(244):(330):D1(76);A:B1:C:D1
6199;2017-04-19 10:08:00;A(179):(12):B1(1):(132):C(24):(458):D1(17);A:B1:C:D1
6200;2018-01-25 22:53:00;A(6):(1):B1(97):(304):C(235):(468):D1(65);A:B1:C:D1
6201;2017-08-18 18:07:00;A(64):(15):B1(52):(43):C(230):(71):D1(18);A:B1:C:D1
6202;2017-03-28 15:52:00;A(23):(13):B1(18):(136):C(86):(208):D1(1);A:B1:C:D1
6203;2017-05-24 09:37:00;A(60):(22):B1(10):(1):C(3):(141):D1(6);A:B1:C:D1
6204;2017-09-22 22:52:00;A(162):(16):B1(40):(177):C(103):(264):D1(54);A:B1:C:D1
6205;2017-07-29 09:38:00;A(193):(1):B1(11):(166):C(277):(149):D1(15);A:B1:C:D1
6206;2017-09-08 19:46:00;A(61):(11):B1(16):(302):C(385):(28):D1(64);A:B1:C:D1
6207;2017-02-26 15:01:00;A(8):(9):B1(16):(10):C(26):(401):D1(79);A:B1:C:D1
6208;2017-04-17 08:53:00;A(63):(4):B1(5):(117):C(48):(45):D1(49);A:B1:C:D1
6209;2017-07-06 00:16:00;A(240):(6):B1(2):(91):C(95):(815):D1(17);A:B1:C:D1
6210;2017-03-16 00:40:00;A(73):(8):B1(80):(310):C(27):(524):D1(12);A:B1:C:D1
6211;2017-12-21 03:04:00;A(22):(12):B1(50):(79):C(6):(270):D1(14);A:B1:C:D1
6212;2017-03-14 09:57:00;A(59):(0):B1(8):(23):C(258):(547):D1(0);A:B1:C:D1
6213;2017-06-27 12:12:00;A(42):(25):B1(40):(19):C(73):(316):D1(29);A:B1:C:D1
6214;2017-11-25 10:04:00;A(13):(30):B1(0):(205):C(15):(196):D1(4);A:B1:C:D1
6215;2017-01-18 01:50:00;A(264):(3):B1(50):(38):C(48):(167):D1(6);A:B1:C:D1
6216;2017-12-12 05:59:00;A(6):(4):B1(20):(318):C(28):(47):D1(5);A:B1:C:D1
6217;2018-01-18 17:57:00;A(46):(9):B1(16):(292):C(71):(84):D1(32);A:B1:C:D1
6218;2017-03-14 00:16:00;A(5):(10):B1(2):(200):C(150):(230):D1(12);A:B1:C:D1
6219;2017-12-12 23:09:00;A(100):(8):B1(12):(82):C(424):(12):D1(10);A:B1:C:D1
6220;2017-12-21 22:17:00;A(54):(19):B1(39):(274):C(83):(40):D1(65);A:B1:C:D1
6221;2017-02-28 06:01:00;A(103):(14):B1(55):(48):C(36):(177):D1(8);A:B1:C:D1
6222;2017-03-31 07:09:00;A(145):(2):B1(31):(71):C(381):(455):D1(5);A:B1:C:D1
6223;2017-01-06 13:28:00;A(133):(18):B1(44):(105):C(51):(77):D1(97);A:B1:C:D1
6224;2017-02-21 11:56:00;A(202):(3):B1(27):(148):C(171):(44):D1(21);A:B1:C:D1
6225;2017-03-04 10:00:00;A(87):(1):B1(8):(93):C(30):(267):D1(60);A:B1:C:D1
6226;2018-03-07 00:31:00;A(3):(14):B1(35):(51):C(89):(192):D1(5);A:B1:C:D1
6227;2017-01-10 05:45:00;A(10):(20):B1(0):(185):C(56):(213):D1(72);A:B1:C:D1
6228;2017-02-17 23:21:00;A(239):(22):B1(58):(46):C(454):(114):D1(19);A:B1:C:D1
6229;2017-01-19 19:09:00;A(1):(6):B1(2):(13):C(25):(191):D1(131);A:B1:C:D1
6230;2017-02-26 06:21:00;A(16):(32):B1(0):(221):C(19):(156):D1(10);A:B1:C:D1
6231;2017-01-18 04:03:00;A(124):(5):B1(85):(107):C(6):(155):D1(13);A:B1:C:D1
6232;2017-01-10 21:07:00;A(192):(11):B1(11):(14):C(184):(530):D1(6);A:B1:C:D1
6233;2017-04-27 13:51:00;A(64):(9):B1(23):(295):C(75):(207):D1(6);A:B1:C:D1
6234;2017-02-19 05:48:00;A(1):(26):B1(4):(243):C(149):(153):D1(1);A:B1:C:D1
6235;2019-04-21 05:24:00;A(34):(2):B1(3):(153):C(121):(184):D1(13);A:B1:C:D1
6236;2017-03-01 18:24:00;A(25):(3):B1(21):(68):C(382):(37):D1(11);A:B1:C:D1
6237;2018-07-13 17:13:00;A(15):(5):B1(33):(328):C(170):(713):D1(8);A:B1:C:D1
6238;2017-03-31 19:21:00;A(3):(2):B1(60):(291):C(319):(410):D1(43);A:B1:C:D1
6239;2017-08-22 18:05:00;A(40):(6):B1(76):(586):C(28):(344):D1(75);A:B1:C:D1
6240;2017-10-05 06:55:00;A(10):(36):B1(65):(245):C(185):(66):D1(39);A:B1:C:D1
6241;2017-04-23 16:18:00;A(135):(4):B1(2):(238):C(26):(2231):D1(38);A:B1:C:D1
6242;2017-01-19 21:33:00;A(12):(29):B1(2):(193):C(202):(86):D1(17);A:B1:C:D1
6243;2017-07-09 09:29:00;A(42):(6):B1(78):(85):C(61):(1030):D1(15);A:B1:C:D1
6244;2017-02-09 16:37:00;A(98):(1):B1(15):(39):C(82):(387):D1(6);A:B1:C:D1
6245;2017-06-15 21:38:00;A(60):(8):B1(15):(25):C(270):(149):D1(78);A:B1:C:D1
6246;2017-03-23 13:51:00;A(17):(2):B1(11):(203):C(313):(1073):D1(6);A:B1:C:D1
6247;2017-06-06 22:19:00;A(18):(7):B1(68):(184):C(269):(306):D1(11);A:B1:C:D1
